"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.0833333333333333,0.0833333333333333,0,NA,NA,NA,NA,NA,0.833333333333333,0.916666666666667
"2",0.533333333333333,0.333333333333333,0.0666666666666667,NA,NA,NA,NA,NA,0.866666666666667,0.733333333333333
"3",0.833333333333333,0.333333333333333,0.0833333333333333,NA,NA,NA,NA,NA,0.416666666666667,0.833333333333333
"4",0.857142857142857,0.857142857142857,0,NA,NA,NA,NA,NA,0.714285714285714,0.857142857142857
"5",0.642857142857143,0.714285714285714,0.0714285714285714,NA,NA,NA,NA,NA,0.714285714285714,0.857142857142857
"6",0.769230769230769,0.692307692307692,0,NA,NA,NA,NA,NA,0.615384615384615,1
"7",0.454545454545455,0.181818181818182,0,NA,NA,NA,NA,NA,0.636363636363636,0.727272727272727
"8",0.642857142857143,0.642857142857143,0,NA,NA,NA,NA,NA,0.785714285714286,0.714285714285714
"9",0.769230769230769,0.384615384615385,0,NA,NA,NA,NA,NA,0.846153846153846,0.923076923076923
"10",0.916666666666667,0.916666666666667,0.0833333333333333,NA,NA,NA,NA,NA,1,0.916666666666667
"11",0.642857142857143,0.357142857142857,0,NA,NA,NA,NA,NA,0.714285714285714,0.785714285714286
"12",0.538461538461538,0.384615384615385,0,NA,NA,NA,NA,NA,0.615384615384615,0.846153846153846
"13",0.866666666666667,0.8,0,NA,NA,NA,NA,NA,0.933333333333333,0.933333333333333
"14",0.928571428571429,0.857142857142857,0,NA,NA,NA,NA,NA,0.928571428571429,0.928571428571429
"15",0.5,0.5,0.166666666666667,NA,NA,NA,NA,NA,0.916666666666667,0.666666666666667
"16",1,0.666666666666667,0.333333333333333,NA,NA,NA,NA,NA,1,1
"17",0.4,0.533333333333333,0.0666666666666667,NA,NA,NA,NA,NA,0.666666666666667,0.733333333333333
"18",0.857142857142857,0.857142857142857,0,NA,NA,NA,NA,NA,0.714285714285714,0.928571428571429
"19",0.636363636363636,0,0,NA,NA,NA,NA,NA,0.636363636363636,0.727272727272727
"20",0.846153846153846,0.0769230769230769,0.0769230769230769,NA,NA,NA,NA,NA,0.769230769230769,0.923076923076923
"21",0.428571428571429,0.357142857142857,0,NA,NA,NA,NA,NA,0.571428571428571,0.857142857142857
"22",0.769230769230769,0.230769230769231,0,NA,NA,NA,NA,NA,0.769230769230769,0.846153846153846
"23",0.846153846153846,0.538461538461538,0,NA,NA,NA,NA,NA,0.615384615384615,0.923076923076923
"24",0.785714285714286,0.142857142857143,0.142857142857143,NA,NA,NA,NA,NA,0.642857142857143,0.785714285714286
"25",0.545454545454545,0.181818181818182,0.0909090909090909,NA,NA,NA,NA,NA,0.545454545454545,0.636363636363636
"26",0.769230769230769,0.0769230769230769,0,NA,NA,NA,NA,NA,0.615384615384615,0.923076923076923
"27",0.75,0.75,0,NA,NA,NA,NA,NA,1,0.833333333333333
"28",0.866666666666667,0.8,0,NA,NA,NA,NA,NA,0.866666666666667,0.933333333333333
"29",0.823529411764706,0.941176470588235,0,NA,NA,NA,NA,NA,0.823529411764706,0.941176470588235
"30",0.8,0.8,0,NA,NA,NA,NA,NA,0.866666666666667,0.933333333333333
