"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.153846153846154,0.230769230769231,NA,NA,NA,NA,NA,NA,0.111111111111111,0.108695652173913
"2",0.102564102564103,0.16,NA,NA,NA,NA,NA,NA,0.107692307692308,0.2
"3",0.0555555555555556,0.121212121212121,NA,NA,NA,NA,NA,NA,0.0428571428571429,0.136363636363636
"4",0.181818181818182,0.0769230769230769,NA,NA,NA,NA,NA,NA,0.116883116883117,0.25
"5",0.3125,0.19047619047619,NA,NA,NA,NA,NA,NA,0.102564102564103,0.19047619047619
"6",0.0909090909090909,0.0909090909090909,0,NA,NA,NA,NA,NA,0.0638297872340425,0.0952380952380952
"7",0.0476190476190476,NA,NA,NA,NA,NA,NA,NA,0.0470588235294118,0.125
"8",0.333333333333333,0.4,NA,NA,NA,NA,NA,NA,0.153846153846154,0.205882352941176
"9",0.0707070707070707,0,NA,NA,NA,NA,NA,NA,0.0686274509803922,0.181818181818182
"10",0.128205128205128,0.294117647058824,NA,NA,NA,NA,NA,NA,0.111111111111111,0.172413793103448
"11",0.157894736842105,0.285714285714286,NA,NA,NA,NA,NA,NA,0.122448979591837,0.189189189189189
"12",0.142857142857143,0.151515151515152,NA,NA,NA,NA,NA,NA,0.125,0.162162162162162
"13",0.2,0.133333333333333,0,NA,NA,NA,NA,NA,0.148936170212766,0.239130434782609
"14",0.0985915492957746,0.1,NA,NA,NA,NA,NA,NA,0.075,0.181818181818182
"15",0.0526315789473684,0,NA,NA,NA,NA,NA,NA,0.0862068965517241,0.157894736842105
"16",0.125,0.214285714285714,NA,NA,NA,NA,NA,NA,0.0833333333333333,0.13953488372093
"17",0.107142857142857,0.125,NA,NA,NA,NA,NA,NA,0.130434782608696,0.184210526315789
"18",0.0754716981132075,0.166666666666667,NA,NA,NA,NA,NA,NA,0.0909090909090909,0.212121212121212
"19",0.1,0.181818181818182,NA,NA,NA,NA,NA,NA,0.0963855421686747,0.32
"20",0.206896551724138,0.181818181818182,NA,NA,NA,NA,NA,NA,0.131578947368421,0.212121212121212
"21",0.166666666666667,0.428571428571429,NA,NA,NA,NA,NA,NA,0.0740740740740741,0.131578947368421
"22",0.121212121212121,0.133333333333333,NA,NA,NA,NA,NA,NA,0.08,0.15
"23",0.0869565217391304,0.166666666666667,NA,NA,NA,NA,NA,NA,0.0847457627118644,0.142857142857143
"24",0.117647058823529,0.133333333333333,NA,NA,NA,NA,NA,NA,0.133333333333333,0.21875
"25",0.181818181818182,0.135135135135135,NA,NA,NA,NA,NA,NA,0.151515151515152,0.176470588235294
"26",0.1,0.0625,NA,NA,NA,NA,NA,NA,0.0714285714285714,0.137931034482759
"27",0.121212121212121,0.0625,NA,NA,NA,NA,NA,NA,0.0659340659340659,0.121951219512195
"28",0.294117647058824,0.277777777777778,NA,NA,NA,NA,NA,NA,0.238095238095238,0.170212765957447
"29",0.123456790123457,0.375,1,NA,NA,NA,NA,NA,0.204545454545455,0.28125
"30",0.0793650793650794,0.210526315789474,NA,NA,NA,NA,NA,NA,0.173913043478261,0.228571428571429
"31",0.116883116883117,0.10958904109589,NA,NA,NA,NA,NA,NA,0.126984126984127,0.191489361702128
"32",0.136986301369863,0.153846153846154,NA,NA,NA,NA,NA,NA,0.125,0.2
"33",0.134615384615385,0.159090909090909,NA,NA,NA,NA,NA,NA,0.12280701754386,0.175
"34",0.125,0.214285714285714,NA,NA,NA,NA,NA,NA,0.125,0.162162162162162
"35",0,0.0714285714285714,NA,NA,NA,NA,NA,NA,0.108108108108108,0.125
"36",0.117647058823529,0.125,NA,NA,NA,NA,NA,NA,0.105263157894737,0.0869565217391304
"37",0.13953488372093,0.142857142857143,NA,NA,NA,NA,NA,NA,0.13953488372093,0.243243243243243
"38",0.08,0.125,NA,NA,NA,NA,NA,NA,0.0740740740740741,0.105263157894737
"39",0.102564102564103,0,0,NA,NA,NA,NA,NA,0.121951219512195,0.179487179487179
"40",0.2,0.333333333333333,NA,NA,NA,NA,NA,NA,0.0444444444444444,0.111111111111111
"41",0.1,0.2,1,NA,NA,NA,NA,NA,0.102564102564103,0.108108108108108
"42",0.173913043478261,0.148148148148148,0,NA,NA,NA,NA,NA,0.111111111111111,0.111111111111111
"43",0.152173913043478,0.166666666666667,NA,NA,NA,NA,NA,NA,0.133333333333333,0.205128205128205
"44",0.227272727272727,0.136363636363636,NA,NA,NA,NA,NA,NA,0.133333333333333,0.162790697674419
"45",0.128205128205128,0.0555555555555556,NA,NA,NA,NA,NA,NA,0.087719298245614,0.13953488372093
"46",0.102040816326531,0.2,NA,NA,NA,NA,NA,NA,0.106382978723404,0.157894736842105
"47",0.102564102564103,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,0.189189189189189
"48",0,NA,NA,NA,NA,NA,NA,NA,0.0444444444444444,0.127659574468085
"49",0.2,0.294117647058824,NA,NA,NA,NA,NA,NA,0.15,0.205882352941176
"50",0.0987654320987654,0.1,NA,NA,NA,NA,NA,NA,0.0888888888888889,0.162790697674419
"51",0.102040816326531,0.15,NA,NA,NA,NA,NA,NA,0.0909090909090909,0.111111111111111
"52",0.15,0.333333333333333,NA,NA,NA,NA,NA,NA,0.1,0.171428571428571
"53",0.125,NA,NA,NA,NA,NA,NA,NA,0.0588235294117647,0.166666666666667
"54",0.0825688073394495,0.183673469387755,NA,NA,NA,NA,NA,NA,0.149253731343284,0.162790697674419
"55",0.0833333333333333,0.2,NA,NA,NA,NA,NA,NA,0.105882352941176,0.163265306122449
"56",0.148148148148148,0.2,NA,NA,NA,NA,NA,NA,0.0526315789473684,0.133333333333333
"57",0.0963855421686747,0,NA,NA,NA,NA,NA,NA,0.121621621621622,0.160714285714286
"58",0.128205128205128,0.125,NA,NA,NA,NA,NA,NA,0.106382978723404,0.142857142857143
"59",0.3,0.0833333333333333,NA,NA,NA,NA,NA,NA,0.0810810810810811,0.151515151515152
"60",0.102941176470588,0.131578947368421,NA,NA,NA,NA,NA,NA,0.0909090909090909,0.157894736842105
"61",0.111111111111111,0.0909090909090909,NA,NA,NA,NA,NA,NA,0.05,0.111111111111111
"62",0.125,0.0909090909090909,NA,NA,NA,NA,NA,NA,0.0588235294117647,0.142857142857143
"63",0.146341463414634,0.0952380952380952,NA,NA,NA,NA,NA,NA,0.131578947368421,0.2
"64",0.125,0.108108108108108,0,NA,NA,NA,NA,NA,0.09375,0.102564102564103
"65",0.102564102564103,0.15625,NA,NA,NA,NA,NA,NA,0.137931034482759,0.210526315789474
"66",0.0555555555555556,NA,NA,NA,NA,NA,NA,NA,0.036144578313253,0.155555555555556
"67",0.138888888888889,NA,NA,NA,NA,NA,NA,NA,0.102040816326531,0.170731707317073
"68",0,0,NA,NA,NA,NA,NA,NA,0.0757575757575758,0.125
"69",0.125,0.0967741935483871,NA,NA,NA,NA,NA,NA,0.0645161290322581,0.111111111111111
"70",0.0638297872340425,0.222222222222222,NA,NA,NA,NA,NA,NA,0.0476190476190476,0.142857142857143
"71",0.0666666666666667,0.16,NA,NA,NA,NA,NA,NA,0.0588235294117647,0.147058823529412
"72",0.116279069767442,0.157894736842105,NA,NA,NA,NA,NA,NA,0.0784313725490196,0.102564102564103
"73",0.125,0.166666666666667,NA,NA,NA,NA,NA,NA,0.142857142857143,0.189189189189189
"74",0.106666666666667,0.162162162162162,NA,NA,NA,NA,NA,NA,0.113207547169811,0.148936170212766
"75",0.0405405405405405,0,NA,NA,NA,NA,NA,NA,0.0833333333333333,0.151515151515152
"76",0.0769230769230769,0.166666666666667,NA,NA,NA,NA,NA,NA,0.0869565217391304,0.108108108108108
"77",0.272727272727273,0.285714285714286,NA,NA,NA,NA,NA,NA,0.0952380952380952,0.129032258064516
"78",0.142857142857143,0.15625,NA,NA,NA,NA,NA,NA,0.15625,0.1875
"79",0.166666666666667,0.15625,NA,NA,NA,NA,NA,NA,0.106060606060606,0.216216216216216
"80",0.153846153846154,0.115384615384615,NA,NA,NA,NA,NA,NA,0.125,0.134615384615385
"81",0.0892857142857143,0.163265306122449,NA,NA,NA,NA,NA,NA,0.0980392156862745,0.175
"82",0.1,0.333333333333333,NA,NA,NA,NA,NA,NA,0.0655737704918033,0.138888888888889
"83",0.0769230769230769,0.333333333333333,NA,NA,NA,NA,NA,NA,0.102564102564103,0.153846153846154
"84",0.222222222222222,0.272727272727273,NA,NA,NA,NA,NA,NA,0.0869565217391304,0.15
