"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.827586206896552,0.896551724137931,0.103448275862069,NA,NA,NA,NA,NA,0.793103448275862,0.931034482758621
"2",0.866666666666667,0.833333333333333,0.0666666666666667,NA,NA,NA,NA,NA,0.833333333333333,0.8
"3",0.576923076923077,0.538461538461538,0,NA,NA,NA,NA,NA,0.653846153846154,0.769230769230769
"4",0.870967741935484,0.838709677419355,0.0967741935483871,NA,NA,NA,NA,NA,0.838709677419355,0.903225806451613
"5",0.733333333333333,0.333333333333333,0,NA,NA,NA,NA,NA,0.7,0.766666666666667
"6",0.740740740740741,0.666666666666667,0.148148148148148,NA,NA,NA,NA,NA,0.740740740740741,0.888888888888889
"7",0.785714285714286,0.714285714285714,0,NA,NA,NA,NA,NA,0.75,0.928571428571429
"8",0.862068965517241,0.724137931034483,0.0689655172413793,NA,NA,NA,NA,NA,0.827586206896552,0.827586206896552
"9",0.862068965517241,0.689655172413793,0,NA,NA,NA,NA,NA,0.827586206896552,0.896551724137931
"10",0.785714285714286,0.607142857142857,0.0714285714285714,NA,NA,NA,NA,NA,0.642857142857143,0.821428571428571
"11",0.931034482758621,0.724137931034483,0,NA,NA,NA,NA,NA,0.896551724137931,0.96551724137931
"12",0.666666666666667,0.703703703703704,0,NA,NA,NA,NA,NA,0.666666666666667,0.962962962962963
"13",0.806451612903226,0.67741935483871,0.258064516129032,NA,NA,NA,NA,NA,0.838709677419355,0.903225806451613
"14",0.733333333333333,0.666666666666667,0.0333333333333333,NA,NA,NA,NA,NA,0.566666666666667,0.766666666666667
"15",0.730769230769231,0.653846153846154,0,NA,NA,NA,NA,NA,0.846153846153846,0.961538461538462
"16",0.884615384615385,0.730769230769231,0.115384615384615,NA,NA,NA,NA,NA,0.769230769230769,0.923076923076923
"17",0.606060606060606,0.272727272727273,0.0303030303030303,NA,NA,NA,NA,NA,0.696969696969697,0.818181818181818
"18",0.733333333333333,0.7,0,NA,NA,NA,NA,NA,0.8,0.9
"19",0.785714285714286,0.75,0.142857142857143,NA,NA,NA,NA,NA,0.785714285714286,0.75
"20",0.875,0.875,0.15625,NA,NA,NA,NA,NA,0.75,0.96875
"21",0.821428571428571,0.75,0.357142857142857,NA,NA,NA,NA,NA,0.607142857142857,1
"22",0.8,0.766666666666667,0.366666666666667,NA,NA,NA,NA,NA,0.666666666666667,0.866666666666667
"23",0.814814814814815,0.814814814814815,0.481481481481481,NA,NA,NA,NA,NA,0.851851851851852,0.888888888888889
"24",0.766666666666667,0.8,0.166666666666667,NA,NA,NA,NA,NA,0.733333333333333,0.833333333333333
"25",0.642857142857143,0.464285714285714,0,NA,NA,NA,NA,NA,0.642857142857143,0.892857142857143
"26",0.714285714285714,0.678571428571429,0,NA,NA,NA,NA,NA,0.928571428571429,0.928571428571429
"27",0.793103448275862,0.724137931034483,0,NA,NA,NA,NA,NA,0.758620689655172,0.862068965517241
"28",0.8,0.766666666666667,0.0666666666666667,NA,NA,NA,NA,NA,0.7,0.833333333333333
"29",0.828571428571429,0.828571428571429,0.2,NA,NA,NA,NA,NA,0.8,0.8
"30",0.866666666666667,0.833333333333333,0.4,NA,NA,NA,NA,NA,0.933333333333333,0.866666666666667
"31",0.928571428571429,0.821428571428571,0.142857142857143,NA,NA,NA,NA,NA,0.714285714285714,0.892857142857143
"32",0.933333333333333,0.833333333333333,0,NA,NA,NA,NA,NA,0.8,0.8
"33",0.9375,0.59375,0,NA,NA,NA,NA,NA,0.90625,0.96875
"34",0.666666666666667,0.25,0,NA,NA,NA,NA,NA,0.708333333333333,0.833333333333333
"35",0.703703703703704,0.481481481481481,0.259259259259259,NA,NA,NA,NA,NA,0.592592592592593,0.703703703703704
"36",0.821428571428571,0.714285714285714,0.142857142857143,NA,NA,NA,NA,NA,0.785714285714286,0.892857142857143
"37",0.882352941176471,0.823529411764706,0.411764705882353,NA,NA,NA,NA,NA,0.823529411764706,0.882352941176471
"38",0.740740740740741,0.481481481481481,0.037037037037037,NA,NA,NA,NA,NA,0.666666666666667,0.888888888888889
"39",0.689655172413793,0.620689655172414,0.241379310344828,NA,NA,NA,NA,NA,0.758620689655172,0.896551724137931
