"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.852272727272727,0.977272727272727,1,NA,NA,NA,NA,NA,0.877840909090909,0.829545454545455
"2",0.805714285714286,0.865714285714286,1,NA,NA,NA,NA,NA,0.891428571428571,0.888571428571429
"3",0.909348441926346,0.985835694050991,1,NA,NA,NA,NA,NA,0.926345609065156,0.881019830028329
"4",0.885386819484241,0.92836676217765,1,NA,NA,NA,NA,NA,0.836676217765043,0.871060171919771
"5",0.888888888888889,0.928774928774929,1,NA,NA,NA,NA,NA,0.908831908831909,0.888888888888889
"6",0.878186968838527,0.943342776203966,1,NA,NA,NA,NA,NA,0.88385269121813,0.864022662889518
"7",0.895184135977337,0.98300283286119,0.997167138810198,NA,NA,NA,NA,NA,0.864022662889518,0.872521246458923
"8",0.860795454545455,0.886363636363636,1,NA,NA,NA,NA,NA,0.869318181818182,0.84375
"9",0.877492877492878,0.957264957264957,0.994301994301994,NA,NA,NA,NA,NA,0.894586894586895,0.86039886039886
"10",0.895184135977337,0.912181303116147,1,NA,NA,NA,NA,NA,0.872521246458923,0.869688385269122
"11",0.9002849002849,0.977207977207977,1,NA,NA,NA,NA,NA,0.911680911680912,0.894586894586895
"12",0.880681818181818,0.951704545454545,1,NA,NA,NA,NA,NA,0.852272727272727,0.863636363636364
"13",0.923076923076923,0.88034188034188,0.997150997150997,NA,NA,NA,NA,NA,0.911680911680912,0.871794871794872
"14",0.865714285714286,0.831428571428571,1,NA,NA,NA,NA,NA,0.831428571428571,0.848571428571429
"15",0.875354107648725,0.980169971671388,1,NA,NA,NA,NA,NA,0.900849858356941,0.878186968838527
"16",0.900849858356941,0.912181303116147,0.994334277620397,NA,NA,NA,NA,NA,0.920679886685552,0.889518413597734
"17",0.838616714697406,0.867435158501441,0.997118155619596,NA,NA,NA,NA,NA,0.881844380403458,0.867435158501441
"18",0.891117478510029,0.893982808022923,0.997134670487106,NA,NA,NA,NA,NA,0.851002865329513,0.891117478510029
"19",0.903682719546742,0.934844192634561,1,NA,NA,NA,NA,NA,0.872521246458923,0.903682719546742
"20",0.874643874643875,0.925925925925926,0.997150997150997,NA,NA,NA,NA,NA,0.854700854700855,0.891737891737892
"21",0.894886363636364,0.954545454545455,1,NA,NA,NA,NA,NA,0.914772727272727,0.855113636363636
"22",0.808571428571429,0.88,0.997142857142857,NA,NA,NA,NA,NA,0.922857142857143,0.874285714285714
"23",0.914772727272727,0.872159090909091,0.985795454545455,NA,NA,NA,NA,NA,0.863636363636364,0.863636363636364
"24",0.857142857142857,0.831428571428571,0.994285714285714,NA,NA,NA,NA,NA,0.837142857142857,0.86
"25",0.875706214689266,0.892655367231638,1,NA,NA,NA,NA,NA,0.872881355932203,0.867231638418079
"26",0.855524079320113,0.940509915014164,1,NA,NA,NA,NA,NA,0.881019830028329,0.86685552407932
"27",0.912181303116147,0.963172804532578,1,NA,NA,NA,NA,NA,0.895184135977337,0.858356940509915
"28",0.874285714285714,0.9,1,NA,NA,NA,NA,NA,0.877142857142857,0.851428571428571
"29",0.834782608695652,0.846376811594203,1,NA,NA,NA,NA,NA,0.866666666666667,0.881159420289855
"30",0.873925501432665,0.856733524355301,1,NA,NA,NA,NA,NA,0.851002865329513,0.882521489971347
"31",0.86685552407932,0.937677053824363,1,NA,NA,NA,NA,NA,0.886685552407932,0.844192634560907
"32",0.757142857142857,0.877142857142857,0.98,NA,NA,NA,NA,NA,0.842857142857143,0.865714285714286
"33",0.928977272727273,0.892045454545455,1,NA,NA,NA,NA,NA,0.784090909090909,0.855113636363636
"34",0.895774647887324,0.932394366197183,1,NA,NA,NA,NA,NA,0.907042253521127,0.856338028169014
"35",0.849431818181818,0.957386363636364,1,NA,NA,NA,NA,NA,0.875,0.883522727272727
"36",0.917142857142857,0.934285714285714,1,NA,NA,NA,NA,NA,0.922857142857143,0.891428571428571
"37",0.867052023121387,0.869942196531792,1,NA,NA,NA,NA,NA,0.893063583815029,0.867052023121387
"38",0.769230769230769,0.943019943019943,1,NA,NA,NA,NA,NA,0.794871794871795,0.891737891737892
"39",0.877840909090909,0.894886363636364,0.997159090909091,NA,NA,NA,NA,NA,0.928977272727273,0.84375
"40",0.855932203389831,0.932203389830508,1,NA,NA,NA,NA,NA,0.864406779661017,0.853107344632768
"41",0.912676056338028,0.912676056338028,1,NA,NA,NA,NA,NA,0.92112676056338,0.870422535211268
"42",0.856733524355301,0.899713467048711,1,NA,NA,NA,NA,NA,0.782234957020057,0.873925501432665
"43",0.886039886039886,0.931623931623932,1,NA,NA,NA,NA,NA,0.894586894586895,0.888888888888889
"44",0.851428571428571,0.891428571428571,1,NA,NA,NA,NA,NA,0.86,0.888571428571429
"45",0.851002865329513,0.799426934097421,1,NA,NA,NA,NA,NA,0.793696275071633,0.868194842406877
"46",0.866477272727273,0.90625,0.994318181818182,NA,NA,NA,NA,NA,0.914772727272727,0.863636363636364
"47",0.911680911680912,0.866096866096866,1,NA,NA,NA,NA,NA,0.903133903133903,0.863247863247863
"48",0.886685552407932,0.943342776203966,1,NA,NA,NA,NA,NA,0.898016997167139,0.872521246458923
"49",0.874285714285714,0.837142857142857,1,NA,NA,NA,NA,NA,0.874285714285714,0.871428571428571
"50",0.76231884057971,0.811594202898551,1,NA,NA,NA,NA,NA,0.855072463768116,0.857971014492754
"51",0.924157303370786,0.974719101123595,1,NA,NA,NA,NA,NA,0.941011235955056,0.867977528089888
"52",0.828571428571429,0.911428571428571,1,NA,NA,NA,NA,NA,0.828571428571429,0.857142857142857
"53",0.900849858356941,0.906515580736544,1,NA,NA,NA,NA,NA,0.934844192634561,0.892351274787535
"54",0.789017341040462,0.841040462427746,1,NA,NA,NA,NA,NA,0.88150289017341,0.875722543352601
"55",0.848571428571429,0.831428571428571,1,NA,NA,NA,NA,NA,0.865714285714286,0.845714285714286
"56",0.853107344632768,0.940677966101695,1,NA,NA,NA,NA,NA,0.88135593220339,0.844632768361582
"57",0.876080691642651,0.85014409221902,1,NA,NA,NA,NA,NA,0.919308357348703,0.873198847262248
"58",0.934844192634561,0.949008498583569,1,NA,NA,NA,NA,NA,0.855524079320113,0.881019830028329
